time,datetime_kst,open,high,low,close,volume,days
1620394200,2021-05-07 00:00:00,36.5719,36.6397,31.0260,35.8059,86534600,5
1620999000,2021-05-14 00:00:00,34.9042,34.9042,26.9635,30.9581,136838100,5
1621603800,2021-05-21 00:00:00,30.0370,34.2643,27.3610,33.1009,117389600,5
1622208600,2021-05-28 00:00:00,33.9347,38.0747,33.8474,37.5996,86823200,5
1622813400,2021-06-04 00:00:00,38.3171,39.3061,35.4084,38.5304,63436200,4
1623418200,2021-06-11 00:00:00,38.0650,38.7534,36.1647,38.2880,62224000,5
1624023000,2021-06-18 00:00:00,38.5983,40.3338,35.6314,36.1841,89716800,5
1624627800,2021-06-25 00:00:00,36.4071,40.4210,35.4763,39.4224,53798700,5
1625232600,2021-07-02 00:00:00,40.2368,43.3685,40.1884,42.0014,63641900,5
1625837400,2021-07-09 00:00:00,42.3117,42.7965,36.6107,40.4986,45208000,4
1626442200,2021-07-16 00:00:00,40.8767,43.4267,35.4763,35.6411,63066200,5
1627047000,2021-07-23 00:00:00,34.1383,40.5762,33.6535,40.2853,59504000,5
1627651800,2021-07-30 00:00:00,39.3448,43.1455,35.5926,43.0389,67521500,5
1628256600,2021-08-06 00:00:00,43.8145,46.7232,42.2826,45.2107,56371600,5
1628861400,2021-08-13 00:00:00,45.4725,45.8312,40.2950,42.1566,43356700,5
1629466200,2021-08-20 00:00:00,41.6039,42.1081,36.0095,39.1994,56990000,5
1630071000,2021-08-27 00:00:00,40.1399,46.0542,40.1399,45.8603,52799600,5
1630675800,2021-09-03 00:00:00,46.3257,47.5085,43.9890,45.8021,41701400,5
1631280600,2021-09-10 00:00:00,45.9185,47.1498,42.4280,45.1719,40490800,4
1631885400,2021-09-17 00:00:00,46.3451,48.0224,44.5320,45.3270,54380700,5
1632490200,2021-09-24 00:00:00,42.4183,47.0722,39.9072,46.4905,59804800,5
1633095000,2021-10-01 00:00:00,45.1040,46.7135,36.9015,38.8504,84957900,5
1633699800,2021-10-08 00:00:00,38.1135,40.7507,35.4569,38.1329,75684000,5
1634304600,2021-10-15 00:00:00,37.5802,41.0028,35.3599,40.5665,66743800,5
1634909400,2021-10-22 00:00:00,39.8878,44.8229,39.2091,42.7092,52594000,5
1635514200,2021-10-29 00:00:00,43.2425,46.1996,42.2341,46.1996,63490200,5
1636119000,2021-11-05 00:00:00,46.3354,60.5007,46.0057,59.0560,78616000,5
1636727400,2021-11-12 00:00:00,60.2098,63.6324,55.3329,61.4218,75746500,5
1637332200,2021-11-19 00:00:00,62.7598,67.7433,59.3954,66.5217,64797100,5
1637937000,2021-11-26 00:00:00,67.4234,70.2836,58.0283,59.5020,62725400,4
1638541800,2021-12-03 00:00:00,62.0035,68.8001,57.8635,61.0145,105254700,5
1639146600,2021-12-10 00:00:00,60.1710,70.3126,55.0517,65.5424,74833600,5
1639751400,2021-12-17 00:00:00,65.9496,67.3846,55.1293,57.1654,91299500,5
1640269800,2021-12-23 00:00:00,54.4312,66.6736,53.7816,65.3741,63677000,4
1640961000,2021-12-31 00:00:00,66.0432,71.8329,65.7814,65.9560,62042000,5
1641565800,2022-01-07 00:00:00,66.9646,71.9687,57.3539,57.9357,100572800,5
1642170600,2022-01-14 00:00:00,55.6082,67.0906,52.1945,62.5326,119305700,5
1642775400,2022-01-21 00:00:00,59.0704,59.5262,42.0892,42.3899,136003800,4
1643380200,2022-01-28 00:00:00,39.7617,45.6775,32.1003,37.2499,234260400,5
1643985000,2022-02-04 00:00:00,37.8124,48.0050,37.1433,42.1474,181157600,5
1644589800,2022-02-11 00:00:00,42.3220,50.6332,37.2596,38.3458,199955400,5
1645194600,2022-02-18 00:00:00,38.5495,45.0956,36.6293,38.4331,207249800,5
1645799400,2022-02-25 00:00:00,37.0754,40.5764,30.5971,40.5182,211907300,4
1646404200,2022-03-04 00:00:00,38.9859,40.9546,32.3525,33.7199,224172800,5
1647009000,2022-03-11 00:00:00,33.7684,34.5830,27.6198,29.7631,243554500,5
1647610200,2022-03-18 00:00:00,29.1036,38.4719,26.4755,37.9870,224133600,5
1648215000,2022-03-25 00:00:00,37.5312,41.0977,35.4913,40.7485,192282600,5
1648819800,2022-04-01 00:00:00,39.9628,44.6187,33.5804,35.2003,210301100,5
1649424600,2022-04-08 00:00:00,35.4816,37.0723,27.3047,27.4405,282263200,5
1649943000,2022-04-14 00:00:00,26.2280,27.9740,24.7731,24.8410,229028600,4
1650634200,2022-04-22 00:00:00,24.5015,29.9236,23.6382,23.7158,257770100,5
1651239000,2022-04-29 00:00:00,23.1726,25.5103,20.8350,21.5722,277316400,5
1651843800,2022-05-06 00:00:00,21.7080,27.2950,21.1551,22.6488,325750000,5
1652448600,2022-05-13 00:00:00,21.1648,22.2221,17.4207,21.8147,367737600,5
1653053400,2022-05-20 00:00:00,21.2036,23.9971,17.1297,19.7486,325658500,5
1653658200,2022-05-27 00:00:00,19.3315,24.6761,17.8863,24.5015,281526800,5
1654263000,2022-06-03 00:00:00,24.3851,25.4909,22.0281,23.2114,192582600,4
1654867800,2022-06-10 00:00:00,24.4918,24.8119,18.0997,18.2452,212944300,5
1655472600,2022-06-17 00:00:00,16.4216,16.9066,12.3962,13.2886,361082400,5
1656077400,2022-06-24 00:00:00,14.1034,15.3938,12.9561,15.3550,215058500,4
1656682200,2022-07-01 00:00:00,15.8406,16.1028,10.8097,11.2661,324243200,5
1657287000,2022-07-08 00:00:00,10.4309,13.7622,10.2269,13.5097,313483500,4
